index,school_id,n_review_user,id_review,rating,retrieval_date,url_user,caption,relative_date,timestamp,username
472,gongshang,0,ChZDSUhNMG9nS0VJQ0FnSURtNXRqLU5REAE,1,2023-12-31 18:42:06.884208+00,https://www.google.com/maps/contrib/106131694782445321648/reviews?hl=en,is very bad,a year ago,2022-12-31 18:42:07.31225+00,Chloe Leu (Esss)
473,gongshang,0,ChdDSUhNMG9nS0VJQ0FnSUNLeTltc25RRRAB,5,2023-12-31 18:42:06.885208+00,https://www.google.com/maps/contrib/108183985991068947951/reviews?hl=en,"This was an excellent private  school conducted in Chinese .  I only attended one year in Primary 1 on 1951 but was taken out by my parents and moved to an English school. The quality  of education was so high and we even have Moral Studies , a subject unheard of even now. Teachers were strict , disciplined and committed. The setting and environment was excellent for our early formative years. And there was even a mini zoo which made the recess period so interesting with the animals.. The school was on a hill and had a big land with plenty of trees and foliage . We had to go back on non schooling days to sweep and clean up the school. I still reminiscing those hard , but fruitful and joyful days. The level of Chinese language  was so high that I could excel throughout my primary and secondary education without any problem.",2 years ago,2021-12-31 18:42:07.353249+00,yeo cheow chye
474,greendale,0,ChZDSUhNMG9nS0VJQ0FnSUMxNUlpWUN3EAE,5,2023-12-31 18:42:32.987601+00,https://www.google.com/maps/contrib/100647357516357869497/reviews?hl=en,"As a student who just graduated  from Greendale primary school, I am proud  to be in this school . Parents that is thinking of sending your children to this school you can rest assure that he/ she will be well taken care. The school share a lot of good values and the teacher here are friendly, especially my form teacher Mdm Sabrina and Mdm Dong, they are both fantastic teachers always assuring me that I’m good and very encouraging . Thank You  Principal, Teachers and Cleaners in making my primary school journey a wonderful one.This will truly be a memory that I will never forget.",a week ago,2023-12-24 18:42:32.997603+00,Kayden Pro Gaming
475,greendale,0,ChdDSUhNMG9nS0VJQ0FnSURsNXVMLXN3RRAB,2,2023-12-31 18:42:32.988603+00,https://www.google.com/maps/contrib/116014274257305612606/reviews?hl=en,"I have graduated from this school and I js want to tell u my experience. so the teachers here are kind (some of them). some are js bias, there was once i did a quite dumb thing and from then on I could tell they were targeting me. I felt like they tried their best to make me look like a bad student. everytime I tried to be kind to them, they would still be rude to me. but there are very good teachers too! they let me hv the opportunity to go to competitions and learning journeys. some teachers here are really understanding and supportive. in my opinion, the friends I've made here are really good and supportive friends. I feel like the morning assembly helps the students alot by not bullying and littering etc. other than that, I rly love the school and how colourful it is. the bright colours make the school look very cheerful. the school staffs are also very kind! they usually make conversations with us about school. also, the school is really clean. overall, this school is good but the teachers could be abit nicer :)",4 weeks ago,2023-12-03 18:42:33.041602+00,Samara
476,greendale,0,ChdDSUhNMG9nS0VJQ0FnSURsLXEzRXlnRRAB,5,2023-12-31 18:42:32.989602+00,https://www.google.com/maps/contrib/100695807525878114789/reviews?hl=en,"Love the sch. I miss the sch and the teachers who are very nice and understanding. The canteen food was also the best. I miss the Japanese stall's omelette rice and mushroom soup:( the drink stall has a ton of drinks. And the bookshop always had many things to buy. I was from the Class of 2020, so I don't know how the school has changed since then.",4 weeks ago,2023-12-03 18:42:33.074603+00,Kalxy (Kalx)
477,greenridge,0,ChZDSUhNMG9nS0VJQ0FnSUMxakkzSEZREAE,1,2023-12-31 18:42:58.644533+00,https://www.google.com/maps/contrib/110561976590817755680/reviews?hl=en,if u hate ur kids send them here.,a week ago,2023-12-24 18:42:58.656534+00,Izamemes 1
478,greenridge,0,ChdDSUhNMG9nS0VJQ0FnSURwb0o2VW5RRRAB,4,2023-12-31 18:42:58.645535+00,https://www.google.com/maps/contrib/118433148077983936753/reviews?hl=en,It was kinda fun,4 months ago,2023-09-02 18:42:58.699533+00,Sharvin
479,greenwood,0,ChdDSUhNMG9nS0VJQ0FnSURaMXB5V2lnRRAB,4,2023-12-31 18:43:24.575531+00,https://www.google.com/maps/contrib/102063947446482045535/reviews?hl=en,I have gone to this school and the toilet was dirty before but now is very clean.I like to say that a lot of teachers here are very fierce.,2 months ago,2023-11-01 18:43:24.587589+00,Fazli Muhammad
480,greenwood,0,ChZDSUhNMG9nS0VJQ0FnSUNabi02UEVREAE,3,2023-12-31 18:43:24.576035+00,https://www.google.com/maps/contrib/112653392601082730186/reviews?hl=en,"As a student who graduated from this school a year ago, my experience in this school is that the toilets are dirty and 60% of the teachers are pretty fierce, I miss the school only for the good memories I have in there.",3 months ago,2023-10-02 18:43:24.653588+00,Putri Dian (Yuslan&Dian_family)
481,greenwood,0,ChZDSUhNMG9nS0VJQ0FnSUNwM282RWNnEAE,5,2023-12-31 18:43:24.576539+00,https://www.google.com/maps/contrib/101848059375490405577/reviews?hl=en,My son when to this school (primary 4 harmony) and I can say that he likes this school very much,4 months ago,2023-09-02 18:43:24.697587+00,Vulcan SgResidential
482,greenwood,0,ChdDSUhNMG9nS0VJQ0FnSUNKOWZHUWhRRRAB,5,2023-12-31 18:43:24.577544+00,https://www.google.com/maps/contrib/106425277111926527753/reviews?hl=en,This place is so good!! I literally am in this school right now!!😍😍😍🥳🥰🥰 …,5 months ago,2023-08-03 18:43:24.752587+00,Gamer girl Gamer girl
483,greenwood,0,ChdDSUhNMG9nS0VJQ0FnSUNoLU9tWTFRRRAB,3,2023-12-31 18:43:24.578048+00,https://www.google.com/maps/contrib/100808966686263201457/reviews?hl=en,"I graduated from this school in 2019 (currently Sec 4) and I have to say this school has a lot of memories I can't keep quiet about. Firstly, the teachers, some are okay, others scold for no reason but 60% okay they are likable. Secondly, toilets. Thank you to the cleaners for trying to clean it but due to some students there making it dirty, never going in ever. Thirdly, I have a little sister in the school, primary 2 and I have to say the homework is getting harder than I expected. Come on man, their primary 2 and you giving primary 4 work? Wth.. at least I give three stars because I'm nice enough otherwise two.",10 months ago,2023-03-06 18:43:24.803587+00,Kaeya's safeplace
484,guangyang,0,ChZDSUhNMG9nS0VJQ0FnSURKdWRQZ0hnEAE,5,2023-12-31 18:43:50.470296+00,https://www.google.com/maps/contrib/109313640637470897078/reviews?hl=en,"The teachers are amazing. they have helped me soooo much in studies and helping me become the person i am today. sadly, the school closed down but some teachers have moved over!! The teachers are so funny and make us laugh ( my math cher..) anyway gyps will forever be slay in my memory. ILY GYPS!!!",5 months ago,2023-08-03 18:43:50.516297+00,Kate Murphy
485,guangyang,0,ChZDSUhNMG9nS0VJQ0FnSURwbW91X1lBEAE,5,2023-12-31 18:43:50.470296+00,https://www.google.com/maps/contrib/100233274437553853980/reviews?hl=en,school very nice but there was this one teacher who hated me so much bro. she pinched me for a stupid reason sai i hate her to this day sm,4 months ago,2023-09-02 18:43:50.481298+00,Anusha Thapa
486,guangyang,0,ChZDSUhNMG9nS0VJQ0FnSURKdWEySFZBEAE,5,2023-12-31 18:43:50.471298+00,https://www.google.com/maps/contrib/111578859664256854722/reviews?hl=en,GYPS BEST FORREAL GIVE ME GYPS BACK I LOVE GYPS PLZ,5 months ago,2023-08-03 18:43:50.556296+00,Clara Kwek
487,guangyang,17,ChdDSUhNMG9nS0VJQ0FnSUR4OE42SXNBRRAB,5,2023-12-31 18:43:50.472297+00,https://www.google.com/maps/contrib/110422913275451822128/reviews?hl=en,Nice place,7 months ago,2023-06-04 18:43:50.603296+00,Md Ibrahim Khalil
488,guangyang,0,ChdDSUhNMG9nS0VJQ0FnSUR4OE5hY3NnRRAB,4,2023-12-31 18:43:50.472297+00,https://www.google.com/maps/contrib/115636092337580007879/reviews?hl=en,Great memories growing up. Great and caring teachers.,7 months ago,2023-06-04 18:43:50.645297+00,Iswandi SK
489,guangyang,0,ChZDSUhNMG9nS0VJQ0FnSUN4dWUyYllBEAE,5,2023-12-31 18:43:50.473298+00,https://www.google.com/maps/contrib/112618401373092723289/reviews?hl=en,It an amazing school the teacher are kind and helpful but sadly will be moving to Townsville primary and I will still be a student there,7 months ago,2023-06-04 18:43:50.686296+00,Namsang Ingnam
490,haig-girls,0,ChdDSUhNMG9nS0VJQ0FnSUMxdnVTenJBRRAB,5,2023-12-31 18:44:16.525992+00,https://www.google.com/maps/contrib/104764448302388643518/reviews?hl=en,From P1 to P4 I still love the school forever❤🧡 …,17 hours ago,2023-12-31 01:44:16.537993+00,Damia Batrisyia
491,haig-girls,0,ChZDSUhNMG9nS0VJQ0FnSURsdnF6Q1NREAE,1,2023-12-31 18:44:16.526994+00,https://www.google.com/maps/contrib/112561525853417230018/reviews?hl=en,Traumatising,4 weeks ago,2023-12-03 18:44:16.624993+00,Extra Aqua
492,haig-girls,0,ChdDSUhNMG9nS0VJQ0FnSURWNi0tdTFBRRAB,1,2023-12-31 18:44:16.526994+00,https://www.google.com/maps/contrib/110578497531738184101/reviews?hl=en,cried when i first came cried when i left (negatively for both),2 weeks ago,2023-12-17 18:44:16.578993+00,smootie rxs
493,henry-park,0,ChdDSUhNMG9nS0VJQ0FnSUMxNHZHYjFRRRAB,5,2023-12-31 18:44:41.97112+00,https://www.google.com/maps/contrib/111844518762934426122/reviews?hl=en,"very nice teachers and staff, very nice fish ball noodle soup and the uncle👍🏻, very nice basketball court and very nice memories …",4 days ago,2023-12-27 18:44:41.983122+00,jowyn
494,henry-park,0,ChZDSUhNMG9nS0VJQ0FnSUM1Z1plSUF3EAE,5,2023-12-31 18:44:41.972122+00,https://www.google.com/maps/contrib/109103982642821991515/reviews?hl=en,There was a snake at one point in the toilet :) very cool good. Good school,2 months ago,2023-11-01 18:44:42.077119+00,Remy Ng
495,henry-park,0,ChdDSUhNMG9nS0VJQ0FnSUMxd05IMl9BRRAB,4,2023-12-31 18:44:41.972122+00,https://www.google.com/maps/contrib/112987134591218693653/reviews?hl=en,"It was OK, I was bullied in P1 but wtv, kinda just hate school in general or I would give a higher rating",a week ago,2023-12-24 18:44:42.033122+00,lira Jinon
496,henry-park,0,ChZDSUhNMG9nS0VJQ0FnSURacGJxY0xREAE,4,2023-12-31 18:44:41.973122+00,https://www.google.com/maps/contrib/113311773035667438674/reviews?hl=en,Great school but there used to be so much more vibrancy now its only brown or white!,2 months ago,2023-11-01 18:44:42.12012+00,Cariyn
497,hong-wen,0,ChdDSUhNMG9nS0VJQ0FnSUNsbmV6MXRRRRAB,4,2023-12-31 18:45:32.62471+00,https://www.google.com/maps/contrib/103990252002682391548/reviews?hl=en,"good school in general but please there’s this one kid named Dylan he will always bully and when in public he will harass strangers and dance while making others uncomfortable. Dylan’s mother, please control your son. (He was also caught smoking??)",a month ago,2023-12-01 18:45:32.635711+00,reece elijah
498,hong-wen,4,ChdDSUhNMG9nS0VJQ0FnSUQ1NmVIU25nRRAB,5,2023-12-31 18:45:32.62471+00,https://www.google.com/maps/contrib/104790429688868432888/reviews?hl=en,I love study there.,2 months ago,2023-11-01 18:45:32.68671+00,Eddy Cham
499,hong-wen,0,ChdDSUhNMG9nS0VJQ0FnSURKdkxUd2tnRRAB,5,2023-12-31 18:45:32.625711+00,https://www.google.com/maps/contrib/108227319498019655400/reviews?hl=en,It’s an amazing school! Since I graduated last year I’ve missed this school so much :) especially my friends and teachers! I miss the food more cause..it’s better then my secondary school food.. i’m going to visit hws during teachers day if I can :),5 months ago,2023-08-03 18:45:32.75971+00,Sam notfound
500,hong-wen,0,ChdDSUhNMG9nS0VJQ0FnSUNKN29xTWtRRRAB,5,2023-12-31 18:45:32.62671+00,https://www.google.com/maps/contrib/108242969637758796364/reviews?hl=en,Very good,6 months ago,2023-07-04 18:45:32.80272+00,JESPER HING
501,hong-wen,46,ChdDSUhNMG9nS0VJQ0FnSUNPM3U3QWlnRRAB,5,2023-12-31 18:45:32.62671+00,https://www.google.com/maps/contrib/106600051113906364707/reviews?hl=en,"Was my school. Its a primary school unless you live nearby it can be hard to find. It's also a SAP school nd a Chinese school, so it can be hard to enter your child into.",7 months ago,2023-06-04 18:45:32.84172+00,Sir “Yuyu” Cy
502,hougang,0,ChdDSUhNMG9nS0VJQ0FnSURsd0tXSXRRRRAB,5,2023-12-31 18:46:23.653951+00,https://www.google.com/maps/contrib/117584959595816229015/reviews?hl=en,Best sch ever siol,a month ago,2023-12-01 18:46:23.664952+00,Hykel
503,hougang,0,ChRDSUhNMG9nS0VJQ0FnSUNadXQ4YxAB,5,2023-12-31 18:46:23.654952+00,https://www.google.com/maps/contrib/114597893269399316085/reviews?hl=en,"Great school!Prob cause of Mrs Nathan,Mr Tan,Cikgu Arlita,Cikgu Zarina,Cikgu Yati!!!",3 months ago,2023-10-02 18:46:23.764952+00,samyang_milktea
504,hougang,9,ChdDSUhNMG9nS0VJQ0FnSUNsN2JTVTB3RRAB,5,2023-12-31 18:46:23.654952+00,https://www.google.com/maps/contrib/105035581358150458788/reviews?hl=en,Sooooooooooooooooooooo good education,a month ago,2023-12-01 18:46:23.708951+00,Kumar T
505,hougang,0,ChZDSUhNMG9nS0VJQ0FnSURKOG9MNk1BEAE,5,2023-12-31 18:46:23.655951+00,https://www.google.com/maps/contrib/100342339731950302895/reviews?hl=en,Based on experience I had with this sch  Best sch ever Nicest teachers + reasonable ( Mdm chia n Mr toh best cher) Activities were so fun Gave a lot of events Bookshop nice The food in canteen damn nice!!! The noodle and chicken rice stall 11/10 Principle nice also Makes all the special days so fun FRIENDLY environment Good friends Very big Love this sch,5 months ago,2023-08-03 18:46:23.812951+00,Emu lin
506,hougang,12,ChdDSUhNMG9nS0VJQ0FnSUNKbUlTdC13RRAB,1,2023-12-31 18:46:23.655951+00,https://www.google.com/maps/contrib/111567430532031057524/reviews?hl=en,Ah,6 months ago,2023-07-04 18:46:23.870952+00,Kai Me
507,huamin,11,ChZDSUhNMG9nS0VJQ0FnSUNCcWFuR2VBEAE,5,2023-12-31 18:46:49.796877+00,https://www.google.com/maps/contrib/115503611787733667560/reviews?hl=en,"Graduated from here to get into RI, just saying that this school ain’t as bad as the reviews say. People say food is bad here, Rasa Istimewa with the carry. Staff is bad here, get to know the older teachers cuz they’re way nicer. This school has all you need like an indoor sports hall yeah that’s it lmao but it’s very spacious in here. They even have a kindergarten in the school. One of the MK kindergartens here.",a month ago,2023-12-01 18:46:49.808881+00,Rifqy Raihan
508,huamin,0,ChdDSUhNMG9nS0VJQ0FnSUNsOHNfS3p3RRAB,5,2023-12-31 18:46:49.796877+00,https://www.google.com/maps/contrib/117890989216331000039/reviews?hl=en,The teachers their are so respectful and kind they will try to teach us the basics and prepare us for PSLE and Mrs wong choo lat is helpful to students and she is always determined to make the students pass the PSLE,a month ago,2023-12-01 18:46:49.868878+00,Arsyad Erfyy
509,innova,0,ChdDSUhNMG9nS0VJQ0FnSURWOC1qTm1RRRAB,4,2023-12-31 18:47:16.143515+00,https://www.google.com/maps/contrib/105351835273680022408/reviews?hl=en,"I like the school and the food is quite good. The teachers are quiet are very nice and caring (most of them). Though the food and drinks are quite expensive sometimes. The uniform also super uncomfortable and hot. The PE really is just a polo shirt and not a PE T-shirt. Also, my experience with my classmates quite bad as they didn’t really like me , due to me being very weird and stuff like that at the time. All in all it’s an above average primary school. A better school in the north for Primary School students.",2 weeks ago,2023-12-17 18:47:16.155516+00,Tycoon
510,jiemin,0,ChdDSUhNMG9nS0VJQ0FnSURWLS1MZDFBRRAB,5,2023-12-31 18:47:41.963386+00,https://www.google.com/maps/contrib/115325742540541787989/reviews?hl=en,this school is great!,2 weeks ago,2023-12-17 18:47:41.975388+00,Yi Kai Lee
511,jiemin,0,ChZDSUhNMG9nS0VJQ0FnSUNGZy1hR09BEAE,1,2023-12-31 18:47:41.964387+00,https://www.google.com/maps/contrib/115288447975739477595/reviews?hl=en,"Here is an advice for the teachers, don't keep shouting into the mic like I was busy preparing for my EYE then right you keep shouting into the damn mic which made me lose focus and I failed my math and got a freaking U grade. I even put in extra effort into my math studies but hey how can it pay off when the teachers keep shouting into the mic so carelessly?? Are the teachers aware of nearby houses? So inconsiderate with your actions and yet you still you teach students not to be inconsiderate, what nonsense is this? Better hire a sec school teacher, they know best, that primary school teachers don't even sound strict unlike my primary school teachers. Don't even know if that school is a childcare centre or a primary school. Those puny little kids in your school are literal rats, yk? Scattering here and there and eating food when they're not supposed to, what does this show? Who is it to blame? Teachers obv, dude, I am begging you on my knees, get a better teacher like a sec school teacher or what 'cause like the teachers in Jiemin Primary are literal trash bro, not a single strict teacher and expect the students to co-operate? Get good bro, the teachers in that school sound like they're having their menses with that grumpy attitude like get out of here, nobody wants to know about you being on your menses, because it sounds very evident 😭. Just get a better strict teacher from a sec school or just a very strict teacher, don't hire those teachers that are constantly having their menses and having a grumpy attitude PLEASE 😭. It sounds so embarrassing to hear that the students aren't listening, you know? I want to file a complaint to the teachers who shouted into the mic so carelessly, I'm assuming it's all the teachers. If the school doesn't acknowledge this complaint, I'm going to spread this message all over the sm, at least parents and family members will know that the school is a literal trashbin that contained rats scattering here and there and squeaking so loud and carelessly like a nearby cat can't even hear, and like I said, hire a better strict teacher, please, nobody is willing to hear your grumpy frail teachers shouting into the mic and interrupting other school's PSLE, EYE, Olvl and Nlvl because there is a literal effect whenever you shout into the mic during other school's PSLE, EYE, Nlvl and Olvl. Learn to be considerate with your actions, don't teach your students that when the teachers can't even master the meaning of being considerate with their actions.",a month ago,2023-12-01 18:47:42.038387+00,Drag_ n
512,jing-shan,18,ChZDSUhNMG9nS0VJQ0FnSUMxNHYzM0tREAE,1,2023-12-31 18:48:07.869541+00,https://www.google.com/maps/contrib/117955632598033164280/reviews?hl=en,Hella bad school teacher dam bad all dont know how teach student only 3 stall THIS SCHOOL IS THE WORST NO MATTER WHAT DONT COME,4 days ago,2023-12-27 18:48:07.881542+00,Thomas Sim
513,jing-shan,0,ChdDSUhNMG9nS0VJQ0FnSUNWbW9mTTdnRRAB,5,2023-12-31 18:48:07.870541+00,https://www.google.com/maps/contrib/115143915080024533304/reviews?hl=en,Hi I from this school is nice and all but I understand about the manners and all but the principal???,3 weeks ago,2023-12-10 18:48:07.948541+00,No_onetoyou No_onetoyou
514,junyuan,0,ChdDSUhNMG9nS0VJQ0FnSURsd0t1NXdBRRAB,5,2023-12-31 18:48:33.468487+00,https://www.google.com/maps/contrib/112831242377194111485/reviews?hl=en,"Ended up here as a result of the mergers and had fun learning and staying here , surprised they made so many changes and upgrades over the course of my graduation and secondary education, i can be said to the first merger cohort to graduate . Teachers were great and had lots of emphasis on character development besides academics wise. I will always look fondly of this place =D",a month ago,2023-12-01 18:48:33.480489+00,Junru Lin
515,junyuan,0,ChZDSUhNMG9nS0VJQ0FnSUNscHNIdkRnEAE,5,2023-12-31 18:48:33.469489+00,https://www.google.com/maps/contrib/103014716054255037604/reviews?hl=en,Amazing I would recommend the parents to this school if it’s convenient for you of course but the teachers are amazing and very care in some may show those type of tough love and other students may look at it as hatred but it’s showing that it’s care the teachers are amazing I would truly recommend and after graduating I missed the teachers there awfully same for my classmates we still still contact each other and visited the teachers for Teacher’s Day and you can do that to after u graduate but anyways really recommend I would rate this school more than 5 stars if I could but sadly 5 is the maximum already…Thank you for teaching my classmates and I!❤️❤️❤️,a month ago,2023-12-01 18:48:33.574796+00,Rachel Yan
516,junyuan,13,ChZDSUhNMG9nS0VJQ0FnSUNseDVhY1B3EAE,5,2023-12-31 18:48:33.469489+00,https://www.google.com/maps/contrib/116136608794805696425/reviews?hl=en,"Amazing neighbourhood school, good teachers producing good students!",a month ago,2023-12-01 18:48:33.534791+00,ador gor
517,jurong,3,ChdDSUhNMG9nS0VJQ0FnSUMxOHNlODlBRRAB,5,2023-12-31 18:48:58.716525+00,https://www.google.com/maps/contrib/107226426841259518051/reviews?hl=en,"Hi, school indoor basketball court have open to booking in Saturday or sunday?",4 days ago,2023-12-27 18:48:58.727527+00,Aaron Ng Shaw Chyi
518,jurong,0,ChdDSUhNMG9nS0VJQ0FnSURWc01lUS1BRRAB,5,2023-12-31 18:48:58.717526+00,https://www.google.com/maps/contrib/101758380774892218096/reviews?hl=en,"very good school but they need to do something about Mr Yeong, he always uses his phone in class and very bad at teaching, when student give right answer he's so unfocused that he say its wrong and scold them. He's not suited to be a teacher.",2 weeks ago,2023-12-17 18:48:58.783525+00,austin
519,jurong-west,0,ChdDSUhNMG9nS0VJQ0FnSUMxM3VtcnFnRRAB,5,2023-12-31 18:49:24.555733+00,https://www.google.com/maps/contrib/104030623767618792243/reviews?hl=en,"If u are a child just put ur hands together and pray u dont get Mr kong (else ur guna learn things pretty quickly, the awkward type)",19 hours ago,2023-12-30 23:49:24.566734+00,Materialgworl
520,jurong-west,0,ChdDSUhNMG9nS0VJQ0FnSUMxM3FtN19nRRAB,5,2023-12-31 18:49:24.556734+00,https://www.google.com/maps/contrib/104008633261539335563/reviews?hl=en,"If you are a parent trying to find a school for your child, you have GYAT to come here! It is really close to pioneer mrt station aswell! I have learned alot! I have also gotten alot of friends! (nah i am lying)",19 hours ago,2023-12-30 23:49:24.638735+00,:D LianaisaSama
521,jurong-west,0,ChdDSUhNMG9nS0VJQ0FnSUMxc3BlVWdBRRAB,3,2023-12-31 18:49:24.557733+00,https://www.google.com/maps/contrib/113384797655504637822/reviews?hl=en,It's not bad,4 days ago,2023-12-27 18:49:24.672522+00,JUnwEi
522,jurong-west,0,ChdDSUhNMG9nS0VJQ0FnSURKdjVPVXZ3RRAB,3,2023-12-31 18:49:24.557733+00,https://www.google.com/maps/contrib/105541680021890158933/reviews?hl=en,not bad,5 months ago,2023-08-03 18:49:24.735521+00,Jaywin Chen Xin (Jwss)
523,jurong-west,0,ChZDSUhNMG9nS0VJQ0FnSURKdk8tZERREAE,3,2023-12-31 18:49:24.558733+00,https://www.google.com/maps/contrib/107656019444814442672/reviews?hl=en,give mrs tong and zhong lao shi a raise i love them very patient and kind,5 months ago,2023-08-03 18:49:24.767523+00,LEE YU XUAN DEMI Student S2I5
524,juying,0,ChdDSUhNMG9nS0VJQ0FnSURwbjdPSTJRRRAB,1,2023-12-31 18:49:50.039841+00,https://www.google.com/maps/contrib/100370907482480223007/reviews?hl=en,It is so bad mdm norly and mr tan made my child cry last night,3 months ago,2023-10-02 18:49:50.050841+00,Belinds lok
525,juying,0,ChZDSUhNMG9nS0VJQ0FnSUNSMUxpVVJREAE,5,2023-12-31 18:49:50.040842+00,https://www.google.com/maps/contrib/108260552440625070553/reviews?hl=en,Best school EVER I really miss it :(((,9 months ago,2023-04-05 18:49:50.14484+00,weiyan moe
526,juying,0,ChdDSUhNMG9nS0VJQ0FnSUN4dVBHUDNRRRAB,5,2023-12-31 18:49:50.040842+00,https://www.google.com/maps/contrib/108035548329666885974/reviews?hl=en,this school the best,7 months ago,2023-06-04 18:49:50.093841+00,Mohamad Ariel
527,juying,0,ChZDSUhNMG9nS0VJQ0FnSUNCZ1pEMEZREAE,5,2023-12-31 18:49:50.04184+00,https://www.google.com/maps/contrib/118238857961359012201/reviews?hl=en,It was a great school tho it had merging stuff going on,a year ago,2022-12-31 18:49:50.23584+00,Liew Shan Keat
528,juying,2,ChZDSUhNMG9nS0VJQ0FnSUNoaFB5clBnEAE,5,2023-12-31 18:49:50.04184+00,https://www.google.com/maps/contrib/111861762847727480109/reviews?hl=en,Nice,10 months ago,2023-03-06 18:49:50.18884+00,JOGINA Ng
529,keming,0,ChZDSUhNMG9nS0VJQ0FnSURaN0l5YURnEAE,5,2023-12-31 18:50:16.194939+00,https://www.google.com/maps/contrib/116287137209522975950/reviews?hl=en,Love the canteen food and the people there has my best memeories. Makes me miss keming alot,3 months ago,2023-10-02 18:50:16.243939+00,Jiaqi
530,keming,0,ChZDSUhNMG9nS0VJQ0FnSURaOHB6clhREAE,1,2023-12-31 18:50:16.194939+00,https://www.google.com/maps/contrib/117889766502132764948/reviews?hl=en,"The general office, there one auntie , if you use the phone too much she tell you to not use it anymore. I had this experience twice,truly disappointed. (I keep this until the school fix this issue note that I already reported this issue to the vice principal)",a week ago,2023-12-24 18:50:16.205941+00,XinYu Lim
531,keming,24,ChdDSUhNMG9nS0VJQ0FnSURwcWFUUm9nRRAB,5,2023-12-31 18:50:16.195941+00,https://www.google.com/maps/contrib/111785837644282743824/reviews?hl=en,My teacher is mrs low and mdm ning i hate that my teacher doesn't answer my mom say how many girl and boys she don't answer that what i hate Name:Alissa Class:2 onyx Eng Teacher:mrs low Chinese teacher:mdm ning cce teacher:mdm ning Age:8 Birthday:1 august 2015 Number:28 Year now:2023,4 months ago,2023-09-02 18:50:16.32694+00,Pauline Quek
532,keming,33,ChZDSUhNMG9nS0VJQ0FnSUNoc3RqVFNREAE,3,2023-12-31 18:50:16.19694+00,https://www.google.com/maps/contrib/105557702015461661212/reviews?hl=en,bias,10 months ago,2023-03-06 18:50:16.376954+00,SGguy
533,kheng-cheng,0,ChZDSUhNMG9nS0VJQ0FnSUMxNkpqc1BnEAE,1,2023-12-31 18:50:42.098364+00,https://www.google.com/maps/contrib/114672843599193346503/reviews?hl=en,"i graduated from this school in 2020 and i didn’t have a good experience. the fact i still think about this school often and how much it had impacted me after 3 years is insane. i’m not sure if things have changed since i graduated but speaking from personal experience as a former student from this school, i really wanna give my younger self a big hug.  i went through quite a lot of bullying from kids in my classes, maybe because of how i looked? i had crooked teeth back then. i tried telling teachers in P3 but nothing changed,the bullying continued and i gave up the subsequent years. i grew really insecure.  i was anxious and scared to go to school because of my CCA(i had no friends and felt really lonely,kids in my cca weren’t the nicest either). i was also often anxious in P4 because my PE teacher would repeatedly pick on me because i didn’t know how to hit the volleyball correctly. if you think i am exaggerating, well he threw the ball onto my face in front of everyone. i remember feeling humiliated but i was 10 so i had no idea what to do. and that same exact teacher was my PE teacher for my remaining years of primary school so imagine how frightened i was.  it is quite useless to ramble about things that happened quite a while ago but i can’t keep it in any longer. i hope the school has gotten better and that no other student went through what i did.",a week ago,2023-12-24 18:50:42.111366+00,lea
534,kheng-cheng,0,ChdDSUhNMG9nS0VJQ0FnSUNaLWRDaHN3RRAB,4,2023-12-31 18:50:42.099367+00,https://www.google.com/maps/contrib/100513386876588896844/reviews?hl=en,meh,3 months ago,2023-10-02 18:50:42.156364+00,Ena's Swag
535,kheng-cheng,0,ChdDSUhNMG9nS0VJQ0FnSUNad3ZHZzVnRRAB,4,2023-12-31 18:50:42.099367+00,https://www.google.com/maps/contrib/105682877160738639447/reviews?hl=en,The teachers teach perfectly especially mdm peh although she shouts at us we learn alot from her and I pass my math prelim btw I'm p6 rn,3 months ago,2023-10-02 18:50:42.205364+00,Alson Goh
536,kheng-cheng,17,ChZDSUhNMG9nS0VJQ0FnSURKOHRMWVNBEAE,5,2023-12-31 18:50:42.100367+00,https://www.google.com/maps/contrib/112895014148698439702/reviews?hl=en,I graduated in 2021 it has been a great experience of 6 years there is the teachers are kind and helpful and i loved the western stall auntie he always jokes with students. Overall is would say that its a great school with no doubts.,5 months ago,2023-08-03 18:50:42.245365+00,Lim Jia Cheng
537,kheng-cheng,0,ChZDSUhNMG9nS0VJQ0FnSUNKMnJTUkRBEAE,5,2023-12-31 18:50:42.101365+00,https://www.google.com/maps/contrib/113905950035456150644/reviews?hl=en,this school is amazing i graduated in 2021 and overall most teachers and students are 👍🏻 and school campus is generally a nice environment to be in (especially indoor school hall) …,6 months ago,2023-07-04 18:50:42.284364+00,kai wen gaming
538,kheng-cheng,0,ChdDSUhNMG9nS0VJQ0FnSUR4aUk2WTJRRRAB,5,2023-12-31 18:50:42.101365+00,https://www.google.com/maps/contrib/100502474929688158796/reviews?hl=en,A very good neighborhood school for our fellow citizens.,6 months ago,2023-07-04 18:50:42.313364+00,Colin Mok
539,kheng-cheng,17,ChZDSUhNMG9nS0VJQ0FnSUR4aU9yWktnEAE,5,2023-12-31 18:50:42.102365+00,https://www.google.com/maps/contrib/110422913275451822128/reviews?hl=en,Nice,6 months ago,2023-07-04 18:50:42.364365+00,Md Ibrahim Khalil
